Generated by http://statistics.gov.scot,2024-03-03T15:13:43+00:00
http://statistics.gov.scot/data/residential-properties-sales-and-price,House Prices - Residential Properties Sales and Price
measure type,Lower Quartile
Sales,Price - Lower Quartile
Measure (cell values): ,Lower Quartile(Pounds (GBP))

,,http://reference.data.gov.uk/id/year/2004,http://reference.data.gov.uk/id/year/2005,http://reference.data.gov.uk/id/year/2006,http://reference.data.gov.uk/id/year/2007,http://reference.data.gov.uk/id/year/2008,http://reference.data.gov.uk/id/year/2009,http://reference.data.gov.uk/id/year/2010,http://reference.data.gov.uk/id/year/2011,http://reference.data.gov.uk/id/year/2012,http://reference.data.gov.uk/id/year/2013,http://reference.data.gov.uk/id/year/2014,http://reference.data.gov.uk/id/year/2015,http://reference.data.gov.uk/id/year/2016,http://reference.data.gov.uk/id/year/2017,http://reference.data.gov.uk/id/year/2018,http://reference.data.gov.uk/id/year/2019,http://reference.data.gov.uk/id/year/2020,http://reference.data.gov.uk/id/year/2021,http://reference.data.gov.uk/id/year/2022
http://statistics.gov.scot/id/statistical-geography/S12000008,East Ayrshire,33416.665,48000,60375.5,72000,69997.5,63502.5,62000,61000,57000,52000,55000,57805,59000,59000,60000,60000,62708,65000,72012
http://statistics.gov.scot/id/statistical-geography/S12000045,East Dunbartonshire,75000,92000,98000,110000,110000,115000,110000,115000,117500,120000,125000,127250,122500,129000,140000,144750,147337.5,155000,160000
http://statistics.gov.scot/id/statistical-geography/S12000010,East Lothian,75100,90000,105000,124000,124000,120000,120000,119000,115000,115685,122000,124997.5,125000,135000,145000,155016.5,169697.5,178500.5,189997.5
http://statistics.gov.scot/id/statistical-geography/S12000011,East Renfrewshire,90000,93000,100000,115475,120000,110000,115000,115000,117000,118500,125000,125000,138000,135562.5,145300,145412.5,155527.5,165000,175000
http://statistics.gov.scot/id/statistical-geography/S12000014,Falkirk,41000,55000,65000,75000,75000,75000,72000,71000,67191,67000,70000,72000,75000,75000,82000,85000,87000,91100,102000
http://statistics.gov.scot/id/statistical-geography/S12000047,Fife,45000,58000,69000,80000,80275,75000,73500,74000,72000,73000,75500,80000,80000,85000,87566,87000,91000,96000,102000
http://statistics.gov.scot/id/statistical-geography/S12000049,Glasgow City,60000,71500,80000,90000,86000,80000,78000,75000,70000,67000,69995,75000,77500,83000,89941,90168.5,96403,110000,117000
http://statistics.gov.scot/id/statistical-geography/S12000017,Highland,52426,70000,85525,96000,95625,95000,95000,95000,99000,100000,105000,108000,110000,110000,115006.5,122000,125000,132000,140000
http://statistics.gov.scot/id/statistical-geography/S12000018,Inverclyde,40000,50000,57062.5,65500,70000,65000,66350,60000,62000,55500,62500,61642,57500,55000,56000,60000,50000,55000,52877.5
http://statistics.gov.scot/id/statistical-geography/S12000019,Midlothian,64900,82000,95000,114000,118000,110000,114000,109000,105000,110475,112000,120000,126000,127450,135000,143250,155000,165000,179590
http://statistics.gov.scot/id/statistical-geography/S12000020,Moray,49500,60000,72000,87000,92625,90250,90000,89000,90000,90000,93750,96000,99950,101000,105000,109375,115000,115055.5,125000
http://statistics.gov.scot/id/statistical-geography/S12000013,Na h-Eileanan Siar,28530,52250,50500,60000,60000,60000,63500,62250,67500,68500,68000,65000,69000,65500,76000,83500,83500,90000,100000
http://statistics.gov.scot/id/statistical-geography/S12000021,North Ayrshire,36000,46725,58000,70000,70000,65000,65000,63000,57326.495,55000,60000,61000,57500,60000,64000,65000,67000,70000,77000
http://statistics.gov.scot/id/statistical-geography/S12000050,North Lanarkshire,36000,48000,60000,69000,70000,68000,68000,65000,60000,63500,63000,67000,67000,69250,73000,75000,78312.5,80037.5,87000
http://statistics.gov.scot/id/statistical-geography/S12000023,Orkney Islands,34781.5,60575,68175,65078.5,72000,71975,65000,81250,85000,84000,78250,80000,88079,95000,106211.5,110000,120000,125312.5,142875
http://statistics.gov.scot/id/statistical-geography/S12000048,Perth and Kinross,52500,68316,81662.5,99000,100000,98000,98000,104000,100000,101750,109000,110000,112250,118500,120000,125000,130000,130000,139732
http://statistics.gov.scot/id/statistical-geography/S12000038,Renfrewshire,40000,52000,62527.5,73000,74000,71625,68000,68000,63000,61000,66000,68000,68000,70312.5,75000,75000,79000,82500,86500
http://statistics.gov.scot/id/statistical-geography/S12000026,Scottish Borders,44000,57500,77000,90000,89625,92000,90000,93875,85250,86500,86017.5,90500,90000,91000,94000,90000,97250,102000,110000
http://statistics.gov.scot/id/statistical-geography/S12000027,Shetland Islands,32321,45000,48500,58875,63640,67750,71828.5,73079.5,80000,79000,80000,90378.725,108100,104250,120000,97500,114706,124375,135000
http://statistics.gov.scot/id/statistical-geography/S12000028,South Ayrshire,50000,63000,77000,88000,85000,85250,85000,82500,76500,80000,77000,81000,80000,80000,88000,81750,88175,95000,96250
http://statistics.gov.scot/id/statistical-geography/S12000029,South Lanarkshire,45000,57000,70000,76995,80000,74000,74127.5,74000,69995,67500,67000,72500,74000,77000,82500,85000,88000,92500,98500
http://statistics.gov.scot/id/statistical-geography/S12000030,Stirling,66750,77000,85000,96000,102000,100000,100000,98500,98625,92000,95487.5,98775,100000,102950,110000,110000,125000,127000,140000
http://statistics.gov.scot/id/statistical-geography/S12000039,West Dunbartonshire,37000,50025,58000,66000,72000,65000,65000,64750,65000,62000,63000,65000,62500,65000,70000,71000,73250,75000,80000
http://statistics.gov.scot/id/statistical-geography/S12000040,West Lothian,60000,70000,83000,96000,97000,91500,90000,87500,85129,85000,89500,95000,95000,97000,110000,115000,120000,127000,135000
http://statistics.gov.scot/id/statistical-geography/S16000074,Aberdeen Central,48005.5,58406.5,75000,104450,104084.5,100567.5,105000,110000,105000,110240.5,122650,125000,114000,108000,103250,90000,83000,80000,75000
http://statistics.gov.scot/id/statistical-geography/S16000075,Aberdeen Donside,50000,58000,75000,100829.5,110253.5,105000,112750,115000,115000,120000,132750,144777.5,135392,126750,126500,120500,120000,124750,118000
http://statistics.gov.scot/id/statistical-geography/S16000076,Aberdeen South and North Kincardine,47350,60000,80000,105000,117000,120766.5,122250,129750,135000,144860,152765,156816.5,143000,145000,147625,145000,145000,140000,140000
http://statistics.gov.scot/id/statistical-geography/S16000077,Aberdeenshire East,60000,75000,90000,123025,130000,129000,136111,128500,125000,142750,150250,155000,143416.5,145000,145000,145000,149872.5,147750,147250
http://statistics.gov.scot/id/statistical-geography/S16000078,Aberdeenshire West,80000,100000,120000,165000,156727.5,140000,150000,165500,163000,171888.5,180000,185000,165000,168997.5,170000,160077,165000,165000,169475
http://statistics.gov.scot/id/statistical-geography/S16000079,Airdrie and Shotts,34500,42450,55000,63997.5,68250,70000,69725,63500,58750,60000,60147.5,60000,62000,62000,69000,70000,75000,76000,86000
http://statistics.gov.scot/id/statistical-geography/S16000080,Almond Valley,67000,72000,83255,97500,99999.5,92000,91000,87000,87000,84000,89000,95000,100000,100000,113500,119059.5,125000,130006,141223
http://statistics.gov.scot/id/statistical-geography/S16000081,Angus North and Mearns,40000,55200,65000,83500,88000,90250,92000,95000,96500,95000,100000,97500,92575,88250,90000,95000,100000,105000,110000
http://statistics.gov.scot/id/statistical-geography/S16000082,Angus South,50000,65000,85000,95400,90000,90000,95000,90000,90000,92199.5,96000,100500,105000,107000,115000,112750,117199,120000,125000
http://statistics.gov.scot/id/statistical-geography/S16000083,Argyll and Bute,34185,50000,64000,77750,73000,78500,75000,74000,77000,75000,70000,78000,72000,74875,76000,80000,81000,90000,105000
http://statistics.gov.scot/id/statistical-geography/S16000084,Ayr,55062.5,69000,83000,95000,90000,89050,90000,86797.5,80000,85000,85000,88000,90000,89990.5,94000,86000,98000,98000,104000
http://statistics.gov.scot/id/statistical-geography/S16000085,Banffshire and Buchan Coast,32900,39000,51550,68750,79530.685,80000,80000,81400,85000,84000,89250,95000,87250,90000,94750,93500,90000,98000,97875
http://statistics.gov.scot/id/statistical-geography/S16000086,"Caithness, Sutherland and Ross",33936,46000,60778.5,70000,70000,72000,70000,72000,75000,75000,77250,80000,82500,83000,81000.5,88000,90000,95020,100000
http://statistics.gov.scot/id/statistical-geography/S16000087,"Carrick, Cumnock and Doon Valley",30000,45000,54000,68000,65000,64000,60000,62500,59000,55000,52500,59375,55000,55000,62000,60000,62000,65147,75000
http://statistics.gov.scot/id/statistical-geography/S16000088,Clackmannanshire and Dunblane,47750,58000,70000,86000,80000,82000,78625,75000,75000,77000,82000,81625,80000,85000,88625,91250,95000,103000,109500
http://statistics.gov.scot/id/statistical-geography/S16000089,Clydebank and Milngavie,46080,64000,71000,80000,84743.5,82000,86000,85000,80000,78000,78000,82000,75000,80000,86300,95000,93000,92780,102500
http://statistics.gov.scot/id/statistical-geography/S16000090,Clydesdale,40000,52500,69262,77068.5,84750,78000,75000,75000,74750,70750,69000,74100,75000,80000,85000,87000,90000,98000,110625
http://statistics.gov.scot/id/statistical-geography/S16000149,Coatbridge and Chryston,45000,60000,73000,80000,75750,72000,71500,70350,70000,71000,73000,75000,79000,75000,78325.5,85000,88000,90000,100000
http://statistics.gov.scot/id/statistical-geography/S16000092,Cowdenbeath,40000,51100,63500.75,75000,77000,72000,70000,70000,65000,67800,70000,75000,75000,80000,81250,85025,90000,100000,103625
http://statistics.gov.scot/id/statistical-geography/S16000093,Cumbernauld and Kilsyth,35000,48000,56597.5,65250,69000,62000,68000,64000,45800,54450,57000,66375,65000,70000,73000,75750,73000,73000,78000
http://statistics.gov.scot/id/statistical-geography/S16000094,Cunninghame North,37128.5,45000,59125,70000,72000,66850,66000,64250,61000,56500,62500,62125,57000,60000,63200,67000,67000,67000,75000
http://statistics.gov.scot/id/statistical-geography/S16000095,Cunninghame South,35000,48000,58000,70000,69105,64075,61750,61263,52500,54997.5,57500,60250,58000,60000,64175.5,63000,65500,72000,79250
http://statistics.gov.scot/id/statistical-geography/S16000096,Dumbarton,44939.5,58625,65000,71000,75289,71000,72750,70000,72000,71500,73500,74000,72000,72375,80000,80000,80000,84044,90000
http://statistics.gov.scot/id/statistical-geography/S16000097,Dumfriesshire,55000,65000,78000,87000,88000,86750,83000,82000,82500,81750,80000,85000,83500,85000,89375,89000,88000,92250,100000
http://statistics.gov.scot/id/statistical-geography/S16000098,Dundee City East,32000,41000,54000,73500,73250,73850,74300,70000,70000,75000,75000,73025,73114.5,72375,74500,75650,85000,90000,85000
http://statistics.gov.scot/id/statistical-geography/S16000099,Dundee City West,38000,52500,67000,80000,75000,75000,73125,73000,72250,72337.5,72000,78000,77750,80000,83000,83750,88000,95000,95000
http://statistics.gov.scot/id/statistical-geography/S16000100,Dunfermline,60000,65000,75000,90000,89000,80000,80000,77821,78500,80000,85000,85000,87125,95000,100000,98000,106000,108217.5,116000
http://statistics.gov.scot/id/statistical-geography/S16000101,East Kilbride,51034.5,61377.5,70000,82000,84000,75000,72500,75000,70000,66250,65000,69250,70000,74000,75000,79000,80375,85000,85027.5
http://statistics.gov.scot/id/statistical-geography/S16000102,East Lothian,79000,95327.5,109950,125000,125000,124000,125000,122750,120000,124997,130000,135000,133000,140000,151808.5,165000,177725,187000,200000
http://statistics.gov.scot/id/statistical-geography/S16000103,Eastwood,111000,117000,125000,140000,142000,135000,134995,135000,132250,140250,148000,145000,155525,170000,167750,179475,191250,190000,200000
http://statistics.gov.scot/id/statistical-geography/S16000104,Edinburgh Central,110002.5,115000,131608,141573,149997.5,142500,150000,150000,148000,150107,150000,167000,165000,180000,195388.5,200000,210000,210000,230000
http://statistics.gov.scot/id/statistical-geography/S16000105,Edinburgh Eastern,81416.5,90000,100000,120000,116000,110000,110000,105000,105000,105000,108832.2,115000,126000,135000,145500,155000,165000,175000,180000
http://statistics.gov.scot/id/statistical-geography/S16000106,Edinburgh Northern and Leith,94000,100000,114000,128385.5,127000,120000,120000,116250,114750,110000,120000,124500,127791,141261.5,152000,160000,168230.5,180000,190000
http://statistics.gov.scot/id/statistical-geography/S16000107,Edinburgh Pentlands,75000,86000,95000,115000,115000,108000,108423,105500,105000,110000,110000,120000,120000,122450,138555.5,143690.5,153750,155000,165000
http://statistics.gov.scot/id/statistical-geography/S16000108,Edinburgh Southern,118000,125000,137673.5,155000,151450,140000,142000,145000,145000,140000,147000,158250,160000,178295,185000,186000,193000,201777.5,220000
http://statistics.gov.scot/id/statistical-geography/S16000109,Edinburgh Western,89158.5,100000,117500,135000,130000,126047.5,125600,129178,125000,125000,130000,142000,144000,152000,155000,161975,173625.5,180000,200000
http://statistics.gov.scot/id/statistical-geography/S16000111,"Ettrick, Roxburgh and Berwickshire",36000,49725,68500,82000,82000,82500,85000,86250,80000,82000,81750,85000,82750,85000,85000,80000,86000,94000,96000
http://statistics.gov.scot/id/statistical-geography/S16000112,Falkirk East,42000,54500,65000,77075,76000,75000,74747.5,74000,69000,69000,70000,75000,75000,75000,80000,85375,90000,92000,110000
http://statistics.gov.scot/id/statistical-geography/S16000113,Falkirk West,40787.5,55000,65000,74785,75000,73250,69500,68750,65000,64500,68000,70000,75000,75000,84000,82500,85375,90510.5,97250
http://statistics.gov.scot/id/statistical-geography/S16000114,Galloway and West Dumfries,48250,62000,72500,82000,82000,78250,84750,83000,78000,75000,77000,75000,78000,80000,84000,85000,85000,90000,98000
http://statistics.gov.scot/id/statistical-geography/S16000115,Glasgow Anniesland,65000,75000,85000,100000,95000,89000,87000,82000,78500,78000,81000,81111,84725,92000,95102,95000,105000,110000,126500
http://statistics.gov.scot/id/statistical-geography/S16000116,Glasgow Cathcart,71151.5,76500,82000,89500,90000,81000,79000,76000,68000,70000,72000,75000,78500,83000,90000,94564,100000,111000,120837.5
http://statistics.gov.scot/id/statistical-geography/S16000117,Glasgow Kelvin,100000,110000,120000,130000,124999,113000,117000,119000,113250,112000,115000,125000,128307,140000,143000,145000,158750,163000,168000
http://statistics.gov.scot/id/statistical-geography/S16000118,Glasgow Maryhill and Springburn,47000,61750,72000,80000,77000,68000,70000,65000,62000,58250,58000,63500,64000,66700,70272.5,77762.5,80000,87000,95000
http://statistics.gov.scot/id/statistical-geography/S16000119,Glasgow Pollok,48075,65000,75000,83500,77000,70000,69500,69995,65000,62000,65000,68000,70025,75800,81400,81000,85000,95000,100000
http://statistics.gov.scot/id/statistical-geography/S16000150,Glasgow Provan,44000,55725,68500,75000,72000,65812.5,65000,60000,57000,55000,58750,63875,67000,72500,80000,85000,89255,100000,105000
http://statistics.gov.scot/id/statistical-geography/S16000121,Glasgow Shettleston,45000,55000,67625,77000,78000,72000,65000,67000,58997.5,55000,55000,73000,70000,72000,77000,80632,85000,92000,95000
http://statistics.gov.scot/id/statistical-geography/S16000122,Glasgow Southside,59997.5,74500,78500,89950,81000,76000,75000,65000,64000,60000,58375.5,65000,65000,78000,80000,80354.5,95000,110000,120000
http://statistics.gov.scot/id/statistical-geography/S16000123,Greenock and Inverclyde,37728.5,49947.5,55000,65000,69590,62250,65000,57000,60000,54000,60000,60000,55000,51500,53000,58000,45000,51000,50000
http://statistics.gov.scot/id/statistical-geography/S16000124,"Hamilton, Larkhall and Stonehouse",40000,54000,67000,70000,72000,70500,68000,70000,67750,62000,65750,67579.5,70000,75000,80000,80000,85000,87375,95000
http://statistics.gov.scot/id/statistical-geography/S16000125,Inverness and Nairn,69000,80000,96000,110000,114000,105000,109250,110000,115000,113417,119250,118300,120000,120000,130750,133937.5,136988,142000,150000
http://statistics.gov.scot/id/statistical-geography/S16000126,Kilmarnock and Irvine Valley,37000,50375,65000,75000,75000,67000,68000,63500,59997.5,55500,60000,60000,63000,63650,63750,62750,65306.5,68597.5,76129.5
http://statistics.gov.scot/id/statistical-geography/S16000127,Kirkcaldy,35000,50000,60000,70400,72000,66275,64000,65000,62000,60125,65000,67250,66500,70000,70007.5,70000,72000,75000,82000
http://statistics.gov.scot/id/statistical-geography/S16000128,Linlithgow,56325,68262.5,82503.5,95000,95000,91500,86250,87500,85000,85000,90000,95000,93500,95000,105775,110000,116500,122500,130000
http://statistics.gov.scot/id/statistical-geography/S16000129,Mid Fife and Glenrothes,35050,52000,65000,76000,78000,70000,67150,68445.07,68500,68000,67075,72500,71000,77000,79000,78750,82000,84000,90000
http://statistics.gov.scot/id/statistical-geography/S16000130,Midlothian North and Musselburgh,67000,82450,94042,115057.5,119997.5,110997.5,114000,110000,105000,107001.5,110000,117750,123000,128025,135000,145000,153825,165061,175255
http://statistics.gov.scot/id/statistical-geography/S16000131,"Midlothian South, Tweeddale and Lauderdale",60000,76000,90000,106131.5,107000,106000,105000,100750,97500,100000,105062.5,110000,115000,111250,120000,125000,133000,135142.5,149250
http://statistics.gov.scot/id/statistical-geography/S16000132,Moray,50325.5,60000,72500,90000,95000,93000,90000,90000,90000,90000,94000,99997.5,102000,102950,110000,111850,116750,116058,126750
http://statistics.gov.scot/id/statistical-geography/S16000133,Motherwell and Wishaw,33750,42433.5,58875,65156.5,70250,70000,67000,68000,65000,66997.5,61250,63000,62000,67000,70000,72000,75000,79050,81250
http://statistics.gov.scot/id/statistical-geography/S16000110,Na h-Eileanan an Iar,28730,52250,50500,60000,60000,60000,63500,62250,67500,68500,68000,65000,69000,65000,76000,83500,83500,90000,100000
http://statistics.gov.scot/id/statistical-geography/S16000134,North East Fife,65000,87000,107000,120000,110000,118200.5,120000,115000,115000,118000,120000,123500,126000,130000,136000,138011.5,145000,160000,167750
http://statistics.gov.scot/id/statistical-geography/S16000135,Orkney Islands,34781.5,64750,68175,65078.5,72000,71975,65000,81250,85000,84000,78250,80000,88079,95000,106211.5,110000,120000,125312.5,142875
http://statistics.gov.scot/id/statistical-geography/S16000136,Paisley,37777.5,50000,60000,68000,68500,65000,63125,62800,58000,52000,57000,58000,57000,58700,60000,60000,65000,69995,70000
http://statistics.gov.scot/id/statistical-geography/S16000137,Perthshire North,47225,63000,76000,96770,96000,100000,95000,103500,99000,98500,106500,105000,106500,118000,113500,115000,122500,124500,127000
http://statistics.gov.scot/id/statistical-geography/S16000138,Perthshire South and Kinross-shire,59500,76037.5,86755,100000,104497.5,95000,100000,104500,100000,105000,110000,115000,116000,118500,125000,128337.5,135000,140000,150000
http://statistics.gov.scot/id/statistical-geography/S16000139,Renfrewshire North and West,52387.5,60000,72000,81250,85000,85000,80000,80500,80000,78000,87250,86000,94250,97250,94000,104500,107000,109000,118750
http://statistics.gov.scot/id/statistical-geography/S16000140,Renfrewshire South,40000,49725,61000,73000,70000,67200,66375,65000,62800,60000,62833.5,66750,63000,65000,76500,80000,85000,90000,100000
http://statistics.gov.scot/id/statistical-geography/S16000141,Rutherglen,46412.5,56500,70000,75400,75000,69095.435,75000,72000,62300,65000,63000,73000,75000,77000,85000,90000,90250,95000,107500
http://statistics.gov.scot/id/statistical-geography/S16000142,Shetland Islands,32321,46600,48500,58875,63640,67750,71828.5,73079.5,80000,79000,80000,90378.725,108100,104250,120000,97500,114706,124375,135000
http://statistics.gov.scot/id/statistical-geography/S16000143,"Skye, Lochaber and Badenoch",51250,72000,90000,100000,100000,104500,100000,108525,100000,107000,110000,115000,118000,119500,128750,130000,135750,146000,160000
http://statistics.gov.scot/id/statistical-geography/S16000144,Stirling,65000,74500,81750,92675,98250,97361,96250,95000,94156.2,87000,93000,94975,95000,97750,107000,106500,120000,123475,135000
http://statistics.gov.scot/id/statistical-geography/S16000148,Strathkelvin and Bearsden,68450,84000,92000,102500,102000,106382.375,99775,110000,107250,110000,123577.5,120005,113000,120000,125000,125000,135000,145000,145000
http://statistics.gov.scot/id/statistical-geography/S16000146,Uddingston and Bellshill,40000,52000,60000,71000,72715.5,69500,67000,67500,68000,68000,68300,72000,75000,75000,80000,82000,85000,89250,90525
http://statistics.gov.scot/id/statistical-geography/S08000015,Ayrshire and Arran,39855.04,51633,63013,75000,74850,70000,69995,67500,62000,60000,63000,65000,64000,65000,69000,67500,70000,74010,80000
http://statistics.gov.scot/id/statistical-geography/S08000016,Borders,44000,57500,77000,90000,89625,92000,90000,93875,85250,86500,86017.5,90500,90000,91000,94000,90000,97250,102000,110000
http://statistics.gov.scot/id/statistical-geography/S08000017,Dumfries and Galloway,51000,63000,75000,85000,85000,82000,83505,82000,80000,78000,80000,80000,80000,82000,86500,85000,85390,91135.5,100000
http://statistics.gov.scot/id/statistical-geography/S08000029,Fife,45000,58000,69000,80000,80275,75000,73500,74000,72000,73000,75500,80000,80000,85000,87566,87000,91000,96000,102000
http://statistics.gov.scot/id/statistical-geography/S08000019,Forth Valley,46500,59500,69500,81500,80000,80000,77500,77375,74400.56,73000,77000,80000,80000,82000,89000,90625,95000,102000,113664.5
http://statistics.gov.scot/id/statistical-geography/S08000020,Grampian,50000,60000,75555,100000,106250,105000,110000,115000,113975,119749.5,125000,130000,121975,120000,122000,120000,119000,120000,118000
http://statistics.gov.scot/id/statistical-geography/S08000031,Greater Glasgow and Clyde,54000,65500,75000,85000,83995,79000,77500,75202.5,73000,70000,73400,78000,78000,82000,87000,90000,92500,100131,106527.5
http://statistics.gov.scot/id/statistical-geography/S08000022,Highland,47359.5,65250,80000,92000,90000,90000,90000,89000,90000,91000,95000,98000,100000,100000,105000,110000,115000,120000,130000
http://statistics.gov.scot/id/statistical-geography/S08000032,Lanarkshire,40000,53000,65000,72950,75000,70000,70000,70000,65000,65000,65000,70000,70000,73000,78000,80000,83000,85500,92000
http://statistics.gov.scot/id/statistical-geography/S08000024,Lothian,82000,90000,104000,120000,120000,115000,116000,115000,112050,114000,118000,124000,126126,132947.5,143000,150000,160000,169575,180000
http://statistics.gov.scot/id/statistical-geography/S08000025,Orkney,34781.5,60575,68175,65078.5,72000,71975,65000,81250,85000,84000,78250,80000,88079,95000,106211.5,110000,120000,125312.5,142875
http://statistics.gov.scot/id/statistical-geography/S08000026,Shetland,32321,45000,48500,58875,63640,67750,71828.5,73079.5,80000,79000,80000,90378.725,108100,104250,120000,97500,114706,124375,135000
http://statistics.gov.scot/id/statistical-geography/S08000030,Tayside,40138.5,55000,68500,85000,84000,82252.5,84000,83333,82000,84000,88000,90000,89950,91439,95000,100000,102500,108000,110000
http://statistics.gov.scot/id/statistical-geography/S08000028,Western Isles,28530,52250,50500,60000,60000,60000,63500,62250,67500,68500,68000,65000,69000,65500,76000,83500,83500,90000,100000
http://statistics.gov.scot/id/statistical-geography/S13002884,Abbey,56550,73500,72750,90000,86000,86500,85000,85000,81500,90875,86000,86000,90000,90500,101000,91500,90750,102750,125250
http://statistics.gov.scot/id/statistical-geography/S13002862,"Aboyne, Upper Deeside and Donside",75127.5,83402.5,115000,143000,165000,121500,151000,150000,138000,155997.5,155625,170388.5,154461,162635,159500,158500,159500,175500,172000
http://statistics.gov.scot/id/statistical-geography/S13003001,Aird and Loch Ness,70000,78650,116500,125000,125000,117000,124300,110000,112000,134300,120000,130250,135000,127250,137800,145000,150000,159000,175000
http://statistics.gov.scot/id/statistical-geography/S13003050,Airdrie Central,36500,41300,52985,60000,69995,73000,69622.5,65000,58500,51000,54750,55000,53500,55000,60000,62250,60000,62500,71750
http://statistics.gov.scot/id/statistical-geography/S13003049,Airdrie North,34000,40000,58000,70000,77750,70750,73000,60000,60000,69150,65075,62997.5,70000,66500,72500,70000,83100,80000,90200
http://statistics.gov.scot/id/statistical-geography/S13003053,Airdrie South,45000,54012.5,68000,72000,72307,75000,71500,73000,68000,63202.6,70000,70000,68000,77000,74750,79250,85000,94000,93000
http://statistics.gov.scot/id/statistical-geography/S13002845,Airyhall/Broomhill/Garthdee,60000,67000,90000,125000,117500,120000,124975,121888.5,125000,142500,157000,162250,142500,137893,117750,110000,115000,115000,100000
http://statistics.gov.scot/id/statistical-geography/S13002919,Almond,85000,100000,120000,138000,120500,120000,125000,135000,125000,138999.5,141000,157500,155000,160000,151071,165000,175107.5,189999.5,210000
http://statistics.gov.scot/id/statistical-geography/S13003071,Almond and Earn,72000,103348.5,120000,125000,116294,82000,120000,120000,117750,115000,132250,126275,120000,120000,138600,146675,159997.5,170627.5,158000
http://statistics.gov.scot/id/statistical-geography/S13002608,An Taobh Siar agus Nis,44061.5,56000,58500,60000,76022.5,60000,43500,50500,61250,69000,45000,65000,62500,55000,63500,86000,100000,81250,96615
http://statistics.gov.scot/id/statistical-geography/S13002976,Anderston/City/Yorkhill,105000,102033.5,117312.5,125000,120000,110000,107375,104000,105000,90000,85080,113000,120000,132500,135750,137250,142000,149300,152250
http://statistics.gov.scot/id/statistical-geography/S13002891,Annandale East and Eskdale ,50000,58000,79500,86750,89750,85000,79000,76000,85000,76500,80000,89750,74500,80000,91250,91250,85500,96875,108500
http://statistics.gov.scot/id/statistical-geography/S13002890,Annandale North,54000,65000,87125,92000,85400,90000,84525,85250,99000,90000,82000,84000,86500,90000,87000,100000,86750,102000,105500
http://statistics.gov.scot/id/statistical-geography/S13002889,Annandale South,49500,60000,74000,81750,82500,81625,78750,77000,80000,80000,80000,80000,77500,81124,85500,75000,88000,85000,90000
http://statistics.gov.scot/id/statistical-geography/S13002892,Annick,49000,55000,72500,95625,92500,87250,82500,77500,77757.5,71875,82000,94127.5,90550,106000,90500,88000,90250,93000,108750
